Store Name,Planogram,Aisle,Bay,Element Name,Element Type,Brand,Facings,WKT Geometry,Z Order,Sales Last 12 Months
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,Shelf 3 - Bay 03,Shelf,,,"POLYGON ((3.2 1.36, 4.8 1.36, 4.8 1.4, 3.2 1.4, 3.2 1.36))",1,
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,Orchard Lane Cold Brew Coffee 1L,Product,Orchard Lane,2,"POLYGON ((3.235 1.4, 3.395 1.4, 3.395 1.62, 3.235 1.62, 3.235 1.4))",2,9700
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,FreshMart Essentials Cold Brew Coffee 1L,Product,FreshMart Essentials,1,"POLYGON ((3.407 1.4, 3.487 1.4, 3.487 1.62, 3.407 1.62, 3.407 1.4))",2,5200
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,Orchard Lane Smoothie Mango 350ml,Product,Orchard Lane,3,"POLYGON ((3.499 1.4, 3.709 1.4, 3.709 1.56, 3.499 1.56, 3.499 1.4))",2,15600
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,FreshMart Essentials Kombucha 750ml,Product,FreshMart Essentials,2,"POLYGON ((3.721 1.4, 3.881 1.4, 3.881 1.64, 3.721 1.64, 3.721 1.4))",2,6500
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,Orchard Lane Orange Juice 2L,Product,Orchard Lane,1,"POLYGON ((3.893 1.4, 3.993 1.4, 3.993 1.66, 3.893 1.66, 3.893 1.4))",2,4500
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,Orchard Lane Iced Tea 1.5L,Product,Orchard Lane,1,"POLYGON ((4.005 1.4, 4.095 1.4, 4.095 1.65, 4.005 1.65, 4.005 1.4))",2,4700
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,FreshMart Essentials Cold Brew Coffee 1L,Product,FreshMart Essentials,2,"POLYGON ((4.107 1.4, 4.267 1.4, 4.267 1.62, 4.107 1.62, 4.107 1.4))",2,6600
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,Sunburst Cold Brew Coffee 1L,Product,Sunburst,3,"POLYGON ((4.279 1.4, 4.519 1.4, 4.519 1.62, 4.279 1.62, 4.279 1.4))",2,15600
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,Orchard Lane Iced Tea 1.5L,Product,Orchard Lane,1,"POLYGON ((4.531 1.4, 4.621 1.4, 4.621 1.65, 4.531 1.65, 4.531 1.4))",2,5300
FreshMart Banksia Grove,Chiller Wall - Juices & Drinks,Chiller Wall,03,Sunburst Smoothie Mango 350ml,Product,Sunburst,1,"POLYGON ((4.633 1.4, 4.703 1.4, 4.703 1.56, 4.633 1.56, 4.633 1.4))",2,3300
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Bay Frame 04,Rack,,,"POLYGON ((0 0, 1.6 0, 1.6 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Bay Frame 05,Rack,,,"POLYGON ((1.6 0, 3.2 0, 3.2 2.2, 1.6 2.2, 1.6 0))",0,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Bay Frame 06,Rack,,,"POLYGON ((3.2 0, 4.8 0, 4.8 2.2, 3.2 2.2, 3.2 0))",0,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,,Upright 1,Rack,,,"POLYGON ((0 0, 0.025 0, 0.025 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,,Upright 2,Rack,,,"POLYGON ((1.575 0, 1.625 0, 1.625 2.2, 1.575 2.2, 1.575 0))",0,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,,Upright 3,Rack,,,"POLYGON ((3.175 0, 3.225 0, 3.225 2.2, 3.175 2.2, 3.175 0))",0,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,,Upright 4,Rack,,,"POLYGON ((4.775 0, 4.8 0, 4.8 2.2, 4.775 2.2, 4.775 0))",0,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Air Grille 04,Air Grille,,,"POLYGON ((0 1.84, 1.6 1.84, 1.6 2.2, 0 2.2, 0 1.84))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Base Deck - Bay 04,Base Deck,,,"POLYGON ((0 0, 1.6 0, 1.6 0.2, 0 0.2, 0 0))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Chef's Corner Salad Bowl 300g,Product,Chef's Corner,3,"POLYGON ((0.035 0.2, 0.515 0.2, 0.515 0.3, 0.035 0.3, 0.035 0.2))",2,14100
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,FreshMart Essentials Salad Bowl 300g,Product,FreshMart Essentials,1,"POLYGON ((0.527 0.2, 0.687 0.2, 0.687 0.3, 0.527 0.3, 0.527 0.2))",2,3100
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Fresh Pasta 400g,Product,Heat & Eat,2,"POLYGON ((0.699 0.2, 1.019 0.2, 1.019 0.25, 0.699 0.25, 0.699 0.2))",2,5000
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Fresh Pasta 400g,Product,Heat & Eat,2,"POLYGON ((1.031 0.2, 1.351 0.2, 1.351 0.25, 1.031 0.25, 1.031 0.2))",2,7700
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Chef's Corner Beef Ragu 380g,Product,Chef's Corner,1,"POLYGON ((1.363 0.2, 1.523 0.2, 1.523 0.26, 1.363 0.26, 1.363 0.2))",2,4400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Shelf 1 - Bay 04,Shelf,,,"POLYGON ((0 0.56, 1.6 0.56, 1.6 0.6, 0 0.6, 0 0.56))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Sushi Pack 8pc,Product,Heat & Eat,3,"POLYGON ((0.035 0.6, 0.575 0.6, 0.575 0.65, 0.035 0.65, 0.035 0.6))",2,9300
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Chef's Corner Sushi Pack 8pc,Product,Chef's Corner,3,"POLYGON ((0.587 0.6, 1.127 0.6, 1.127 0.65, 0.587 0.65, 0.587 0.6))",2,10400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Soup Pumpkin 500g,Product,Heat & Eat,1,"POLYGON ((1.139 0.6, 1.239 0.6, 1.239 0.74, 1.139 0.74, 1.139 0.6))",2,2800
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Chef's Corner Fresh Pasta 400g,Product,Chef's Corner,1,"POLYGON ((1.251 0.6, 1.411 0.6, 1.411 0.65, 1.251 0.65, 1.251 0.6))",2,4300
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Soup Pumpkin 500g,Product,Heat & Eat,1,"POLYGON ((1.423 0.6, 1.523 0.6, 1.523 0.74, 1.423 0.74, 1.423 0.6))",2,2400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Shelf 2 - Bay 04,Shelf,,,"POLYGON ((0 0.96, 1.6 0.96, 1.6 1, 0 1, 0 0.96))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Beef Ragu 380g,Product,Heat & Eat,1,"POLYGON ((0.035 1, 0.195 1, 0.195 1.06, 0.035 1.06, 0.035 1))",2,4700
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,FreshMart Essentials Chicken Curry 380g,Product,FreshMart Essentials,2,"POLYGON ((0.207 1, 0.527 1, 0.527 1.06, 0.207 1.06, 0.207 1))",2,8400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Chef's Corner Salad Bowl 300g,Product,Chef's Corner,3,"POLYGON ((0.539 1, 1.019 1, 1.019 1.1, 0.539 1.1, 0.539 1))",2,14600
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Chef's Corner Sushi Pack 8pc,Product,Chef's Corner,1,"POLYGON ((1.031 1, 1.211 1, 1.211 1.05, 1.031 1.05, 1.031 1))",2,3100
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Beef Ragu 380g,Product,Heat & Eat,2,"POLYGON ((1.223 1, 1.543 1, 1.543 1.06, 1.223 1.06, 1.223 1))",2,7100
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Shelf 3 - Bay 04,Shelf,,,"POLYGON ((0 1.36, 1.6 1.36, 1.6 1.4, 0 1.4, 0 1.36))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,FreshMart Essentials Beef Ragu 380g,Product,FreshMart Essentials,2,"POLYGON ((0.035 1.4, 0.355 1.4, 0.355 1.46, 0.035 1.46, 0.035 1.4))",2,8900
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Chef's Corner Salad Bowl 300g,Product,Chef's Corner,2,"POLYGON ((0.367 1.4, 0.687 1.4, 0.687 1.5, 0.367 1.5, 0.367 1.4))",2,10000
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Sushi Pack 8pc,Product,Heat & Eat,1,"POLYGON ((0.699 1.4, 0.879 1.4, 0.879 1.45, 0.699 1.45, 0.699 1.4))",2,3000
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,FreshMart Essentials Salad Bowl 300g,Product,FreshMart Essentials,2,"POLYGON ((0.891 1.4, 1.211 1.4, 1.211 1.5, 0.891 1.5, 0.891 1.4))",2,4900
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,04,Heat & Eat Salad Bowl 300g,Product,Heat & Eat,2,"POLYGON ((1.223 1.4, 1.543 1.4, 1.543 1.5, 1.223 1.5, 1.223 1.4))",2,6400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Air Grille 05,Air Grille,,,"POLYGON ((1.6 1.84, 3.2 1.84, 3.2 2.2, 1.6 2.2, 1.6 1.84))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Base Deck - Bay 05,Base Deck,,,"POLYGON ((1.6 0, 3.2 0, 3.2 0.2, 1.6 0.2, 1.6 0))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Heat & Eat Sushi Pack 8pc,Product,Heat & Eat,2,"POLYGON ((1.635 0.2, 1.995 0.2, 1.995 0.25, 1.635 0.25, 1.635 0.2))",2,8400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Chef's Corner Beef Ragu 380g,Product,Chef's Corner,2,"POLYGON ((2.007 0.2, 2.327 0.2, 2.327 0.26, 2.007 0.26, 2.007 0.2))",2,8900
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,FreshMart Essentials Chicken Curry 380g,Product,FreshMart Essentials,3,"POLYGON ((2.339 0.2, 2.819 0.2, 2.819 0.26, 2.339 0.26, 2.339 0.2))",2,7900
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Heat & Eat Sushi Pack 8pc,Product,Heat & Eat,1,"POLYGON ((2.831 0.2, 3.011 0.2, 3.011 0.25, 2.831 0.25, 2.831 0.2))",2,3500
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Heat & Eat Soup Pumpkin 500g,Product,Heat & Eat,1,"POLYGON ((3.023 0.2, 3.123 0.2, 3.123 0.34, 3.023 0.34, 3.023 0.2))",2,4900
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Shelf 1 - Bay 05,Shelf,,,"POLYGON ((1.6 0.56, 3.2 0.56, 3.2 0.6, 1.6 0.6, 1.6 0.56))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Heat & Eat Salad Bowl 300g,Product,Heat & Eat,1,"POLYGON ((1.635 0.6, 1.795 0.6, 1.795 0.7, 1.635 0.7, 1.635 0.6))",2,4700
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Chef's Corner Soup Pumpkin 500g,Product,Chef's Corner,3,"POLYGON ((1.807 0.6, 2.107 0.6, 2.107 0.74, 1.807 0.74, 1.807 0.6))",2,14800
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Heat & Eat Sushi Pack 8pc,Product,Heat & Eat,2,"POLYGON ((2.119 0.6, 2.479 0.6, 2.479 0.65, 2.119 0.65, 2.119 0.6))",2,5400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Heat & Eat Sushi Pack 8pc,Product,Heat & Eat,3,"POLYGON ((2.491 0.6, 3.031 0.6, 3.031 0.65, 2.491 0.65, 2.491 0.6))",2,7400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,FreshMart Essentials Soup Pumpkin 500g,Product,FreshMart Essentials,1,"POLYGON ((3.043 0.6, 3.143 0.6, 3.143 0.74, 3.043 0.74, 3.043 0.6))",2,4100
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Shelf 2 - Bay 05,Shelf,,,"POLYGON ((1.6 0.96, 3.2 0.96, 3.2 1, 1.6 1, 1.6 0.96))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Chef's Corner Sushi Pack 8pc,Product,Chef's Corner,2,"POLYGON ((1.635 1, 1.995 1, 1.995 1.05, 1.635 1.05, 1.635 1))",2,5800
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,FreshMart Essentials Soup Pumpkin 500g,Product,FreshMart Essentials,2,"POLYGON ((2.007 1, 2.207 1, 2.207 1.14, 2.007 1.14, 2.007 1))",2,7500
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,FreshMart Essentials Sushi Pack 8pc,Product,FreshMart Essentials,2,"POLYGON ((2.219 1, 2.579 1, 2.579 1.05, 2.219 1.05, 2.219 1))",2,4900
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Chef's Corner Salad Bowl 300g,Product,Chef's Corner,2,"POLYGON ((2.591 1, 2.911 1, 2.911 1.1, 2.591 1.1, 2.591 1))",2,9400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Chef's Corner Fresh Pasta 400g,Product,Chef's Corner,1,"POLYGON ((2.923 1, 3.083 1, 3.083 1.05, 2.923 1.05, 2.923 1))",2,2600
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Shelf 3 - Bay 05,Shelf,,,"POLYGON ((1.6 1.36, 3.2 1.36, 3.2 1.4, 1.6 1.4, 1.6 1.36))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Chef's Corner Sushi Pack 8pc,Product,Chef's Corner,2,"POLYGON ((1.635 1.4, 1.995 1.4, 1.995 1.45, 1.635 1.45, 1.635 1.4))",2,5400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,FreshMart Essentials Fresh Pasta 400g,Product,FreshMart Essentials,3,"POLYGON ((2.007 1.4, 2.487 1.4, 2.487 1.45, 2.007 1.45, 2.007 1.4))",2,7400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Chef's Corner Soup Pumpkin 500g,Product,Chef's Corner,3,"POLYGON ((2.499 1.4, 2.799 1.4, 2.799 1.54, 2.499 1.54, 2.499 1.4))",2,9200
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,05,Chef's Corner Fresh Pasta 400g,Product,Chef's Corner,2,"POLYGON ((2.811 1.4, 3.131 1.4, 3.131 1.45, 2.811 1.45, 2.811 1.4))",2,6000
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Air Grille 06,Air Grille,,,"POLYGON ((3.2 1.84, 4.8 1.84, 4.8 2.2, 3.2 2.2, 3.2 1.84))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Base Deck - Bay 06,Base Deck,,,"POLYGON ((3.2 0, 4.8 0, 4.8 0.2, 3.2 0.2, 3.2 0))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Salad Bowl 300g,Product,Heat & Eat,1,"POLYGON ((3.235 0.2, 3.395 0.2, 3.395 0.3, 3.235 0.3, 3.235 0.2))",2,2900
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Beef Ragu 380g,Product,Heat & Eat,1,"POLYGON ((3.407 0.2, 3.567 0.2, 3.567 0.26, 3.407 0.26, 3.407 0.2))",2,4700
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Salad Bowl 300g,Product,Heat & Eat,2,"POLYGON ((3.579 0.2, 3.899 0.2, 3.899 0.3, 3.579 0.3, 3.579 0.2))",2,6400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Salad Bowl 300g,Product,Heat & Eat,1,"POLYGON ((3.911 0.2, 4.071 0.2, 4.071 0.3, 3.911 0.3, 3.911 0.2))",2,5000
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Fresh Pasta 400g,Product,Heat & Eat,3,"POLYGON ((4.083 0.2, 4.563 0.2, 4.563 0.25, 4.083 0.25, 4.083 0.2))",2,14800
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,FreshMart Essentials Fresh Pasta 400g,Product,FreshMart Essentials,1,"POLYGON ((4.575 0.2, 4.735 0.2, 4.735 0.25, 4.575 0.25, 4.575 0.2))",2,3500
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Shelf 1 - Bay 06,Shelf,,,"POLYGON ((3.2 0.56, 4.8 0.56, 4.8 0.6, 3.2 0.6, 3.2 0.56))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,FreshMart Essentials Fresh Pasta 400g,Product,FreshMart Essentials,1,"POLYGON ((3.235 0.6, 3.395 0.6, 3.395 0.65, 3.235 0.65, 3.235 0.6))",2,3000
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Chef's Corner Chicken Curry 380g,Product,Chef's Corner,3,"POLYGON ((3.407 0.6, 3.887 0.6, 3.887 0.66, 3.407 0.66, 3.407 0.6))",2,8500
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,FreshMart Essentials Chicken Curry 380g,Product,FreshMart Essentials,1,"POLYGON ((3.899 0.6, 4.059 0.6, 4.059 0.66, 3.899 0.66, 3.899 0.6))",2,3600
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Fresh Pasta 400g,Product,Heat & Eat,1,"POLYGON ((4.071 0.6, 4.231 0.6, 4.231 0.65, 4.071 0.65, 4.071 0.6))",2,4000
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Sushi Pack 8pc,Product,Heat & Eat,1,"POLYGON ((4.243 0.6, 4.423 0.6, 4.423 0.65, 4.243 0.65, 4.243 0.6))",2,3300
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Chicken Curry 380g,Product,Heat & Eat,1,"POLYGON ((4.435 0.6, 4.595 0.6, 4.595 0.66, 4.435 0.66, 4.435 0.6))",2,3600
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Chef's Corner Soup Pumpkin 500g,Product,Chef's Corner,1,"POLYGON ((4.607 0.6, 4.707 0.6, 4.707 0.74, 4.607 0.74, 4.607 0.6))",2,4800
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Shelf 2 - Bay 06,Shelf,,,"POLYGON ((3.2 0.96, 4.8 0.96, 4.8 1, 3.2 1, 3.2 0.96))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Chef's Corner Sushi Pack 8pc,Product,Chef's Corner,3,"POLYGON ((3.235 1, 3.775 1, 3.775 1.05, 3.235 1.05, 3.235 1))",2,13600
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Chef's Corner Salad Bowl 300g,Product,Chef's Corner,3,"POLYGON ((3.787 1, 4.267 1, 4.267 1.1, 3.787 1.1, 3.787 1))",2,10400
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,FreshMart Essentials Beef Ragu 380g,Product,FreshMart Essentials,1,"POLYGON ((4.279 1, 4.439 1, 4.439 1.06, 4.279 1.06, 4.279 1))",2,3100
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Salad Bowl 300g,Product,Heat & Eat,1,"POLYGON ((4.451 1, 4.611 1, 4.611 1.1, 4.451 1.1, 4.451 1))",2,2700
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,FreshMart Essentials Soup Pumpkin 500g,Product,FreshMart Essentials,1,"POLYGON ((4.623 1, 4.723 1, 4.723 1.14, 4.623 1.14, 4.623 1))",2,4500
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Shelf 3 - Bay 06,Shelf,,,"POLYGON ((3.2 1.36, 4.8 1.36, 4.8 1.4, 3.2 1.4, 3.2 1.36))",1,
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Chef's Corner Soup Pumpkin 500g,Product,Chef's Corner,2,"POLYGON ((3.235 1.4, 3.435 1.4, 3.435 1.54, 3.235 1.54, 3.235 1.4))",2,7900
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,FreshMart Essentials Beef Ragu 380g,Product,FreshMart Essentials,2,"POLYGON ((3.447 1.4, 3.767 1.4, 3.767 1.46, 3.447 1.46, 3.447 1.4))",2,7300
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,FreshMart Essentials Salad Bowl 300g,Product,FreshMart Essentials,2,"POLYGON ((3.779 1.4, 4.099 1.4, 4.099 1.5, 3.779 1.5, 3.779 1.4))",2,8100
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,FreshMart Essentials Salad Bowl 300g,Product,FreshMart Essentials,2,"POLYGON ((4.111 1.4, 4.431 1.4, 4.431 1.5, 4.111 1.5, 4.111 1.4))",2,9600
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Chef's Corner Soup Pumpkin 500g,Product,Chef's Corner,1,"POLYGON ((4.443 1.4, 4.543 1.4, 4.543 1.54, 4.443 1.54, 4.443 1.4))",2,4600
FreshMart Banksia Grove,Chiller Wall - Ready Meals,Chiller Wall,06,Heat & Eat Chicken Curry 380g,Product,Heat & Eat,1,"POLYGON ((4.555 1.4, 4.715 1.4, 4.715 1.46, 4.555 1.46, 4.555 1.4))",2,3000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Bay Frame 07,Rack,,,"POLYGON ((0 0, 1.6 0, 1.6 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Bay Frame 08,Rack,,,"POLYGON ((1.6 0, 3.2 0, 3.2 2.2, 1.6 2.2, 1.6 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Bay Frame 09,Rack,,,"POLYGON ((3.2 0, 4.8 0, 4.8 2.2, 3.2 2.2, 3.2 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Bay Frame 10,Rack,,,"POLYGON ((4.8 0, 6.4 0, 6.4 2.2, 4.8 2.2, 4.8 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,,Upright 1,Rack,,,"POLYGON ((0 0, 0.025 0, 0.025 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,,Upright 2,Rack,,,"POLYGON ((1.575 0, 1.625 0, 1.625 2.2, 1.575 2.2, 1.575 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,,Upright 3,Rack,,,"POLYGON ((3.175 0, 3.225 0, 3.225 2.2, 3.175 2.2, 3.175 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,,Upright 4,Rack,,,"POLYGON ((4.775 0, 4.825 0, 4.825 2.2, 4.775 2.2, 4.775 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,,Upright 5,Rack,,,"POLYGON ((6.375 0, 6.4 0, 6.4 2.2, 6.375 2.2, 6.375 0))",0,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Air Grille 07,Air Grille,,,"POLYGON ((0 1.84, 1.6 1.84, 1.6 2.2, 0 2.2, 0 1.84))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Base Deck - Bay 07,Base Deck,,,"POLYGON ((0 0, 1.6 0, 1.6 0.2, 0 0.2, 0 0))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Pastrami 150g,Product,Marlow Meats,1,"POLYGON ((0.035 0.2, 0.165 0.2, 0.165 0.24, 0.035 0.24, 0.035 0.2))",2,5300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Deli Select Chorizo 2pk,Product,Deli Select,3,"POLYGON ((0.177 0.2, 0.597 0.2, 0.597 0.26, 0.177 0.26, 0.177 0.2))",2,14000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Frankfurts 500g,Product,Marlow Meats,2,"POLYGON ((0.609 0.2, 0.929 0.2, 0.929 0.27, 0.609 0.27, 0.609 0.2))",2,11100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Chorizo 2pk,Product,FreshMart Essentials,3,"POLYGON ((0.941 0.2, 1.361 0.2, 1.361 0.26, 0.941 0.26, 0.941 0.2))",2,11600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Deli Select Salami Sliced 150g,Product,Deli Select,1,"POLYGON ((1.373 0.2, 1.503 0.2, 1.503 0.24, 1.373 0.24, 1.373 0.2))",2,4000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Shelf 1 - Bay 07,Shelf,,,"POLYGON ((0 0.56, 1.6 0.56, 1.6 0.6, 0 0.6, 0 0.56))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Frankfurts 500g,Product,Marlow Meats,2,"POLYGON ((0.035 0.6, 0.355 0.6, 0.355 0.67, 0.035 0.67, 0.035 0.6))",2,7400
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Deli Select Bacon Rashers 500g,Product,Deli Select,1,"POLYGON ((0.367 0.6, 0.547 0.6, 0.547 0.65, 0.367 0.65, 0.367 0.6))",2,5400
